incident_date,year,month,month_name,quarter,day_of_week,is_weekend,day_of_year,state_name,region,region_code,division,city,agency_name,agency_type,population,population_category,population_group,location,offense_description,offense_severity,severity_score,bias_category,bias_group,bias_motivation,total_victims,adult_victims,juvenile_victims,total_offenders,adult_offenders,juvenile_offenders,victim_offender_ratio,hate_crime_index,victim_types,offender_race,offender_ethnicity
2022-09-22,2022,9,September,Q3,Thursday,False,265,Utah,North Central,2.0,West North Central,Bridgeport,BRIDGEPORT,City,1443.0,Very Small,"Cities <2,500",School - Elementary/Secondary,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,,0.0,Government,,
2022-09-22,2022,9,September,Q3,Thursday,False,265,Vermont,North Central,2.0,West North Central,Osceola,OSCEOLA,City,847.0,Very Small,"Cities <2,500",Government/Public Building,Intimidation,Non-Violent,1.0,Religion,Religion,Anti-Jewish,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2022-09-22,2022,9,September,Q3,Thursday,False,265,Virginia,North Central,2.0,West North Central,Grand Island,ST PTRL: WEBSTER COUNTY,State Police,,,"Non-MSA Counties <10,000",Parking Lot/Garage,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,,0.0,Business,,
2022-09-22,2022,9,September,Q3,Thursday,False,265,Virginia,North Central,2.0,West North Central,Macy,OMAHA TRIBAL,Tribal / BIA Agencies,,,"Cities <2,500",Residence/Home,Arson,Non-Violent,1.0,Disability,Disability,Anti-Mental Disability,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,White,Not Hispanic or Latino
2022-09-22,2022,9,September,Q3,Thursday,False,265,Washington,North Central,2.0,West North Central,Red Cloud,WEBSTER,County,3438.0,Small,"Non-MSA Counties <10,000",Highway/Road/Alley,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-White,1,1,0,0,0,0,,2.0794415416798357,Individual,Black or African American,Not Hispanic or Latino
2022-09-22,2022,9,September,Q3,Thursday,False,265,Washington,North Central,2.0,West North Central,Scottsbluff,ST PTRL: ARTHUR COUNTY,State Police,,,"Non-MSA Counties <10,000",Commercial/Office Building,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,0,1,1,1,0,1.0,0.6931471805599453,Individual,White,Not Hispanic or Latino
2022-09-22,2022,9,September,Q3,Thursday,False,265,Wisconsin,North Central,2.0,West North Central,,"STATE PATROL HQS, LINCOLN",State Police,,,MSA State Police,Commercial/Office Building,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Jewish,0,0,0,0,0,0,,0.0,Business,,
2022-09-23,2022,9,September,Q3,Friday,False,266,California,North Central,2.0,West North Central,Guttenberg,GUTTENBERG,City,1812.0,Very Small,"Cities <2,500",Other/Unknown,Intimidation,Non-Violent,1.0,Religion,Religion,Anti-Jewish,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2022-09-23,2022,9,September,Q3,Friday,False,266,California,North Central,2.0,West North Central,Johnston,JOHNSTON,City,24295.0,Medium,"Cities 10,000-24,999",Residence/Home,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Hispanic or Latino,2,2,0,1,1,0,2.0,1.0986122886681098,Individual,White,
2022-09-23,2022,9,September,Q3,Friday,False,266,California,North Central,2.0,East North Central,,INDIANAPOLIS PUBLIC SCHOOLS,"Other Agencies (e.g., fire marshal, hospital, airport)",,,"Cities <2,500",Residence/Home,Intimidation,Non-Violent,1.0,Religion,Religion,Anti-Jewish,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,White,Not Hispanic or Latino
2022-09-23,2022,9,September,Q3,Friday,False,266,Florida,North Central,2.0,West North Central,Cherokee,CHEROKEE,City,712.0,Very Small,"Cities <2,500",Commercial/Office Building,Intimidation,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,1.0,0.6931471805599453,Individual,Black or African American,Not Hispanic or Latino
2022-09-23,2022,9,September,Q3,Friday,False,266,Hawaii,South,3.0,East South Central,Calhoun,MCLEAN COUNTY POLICE DPT,County,,,"MSA Counties <10,000",Commercial/Office Building,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,"Anti-Multiple Races, Group",1,1,0,1,1,0,1.0,0.6931471805599453,Individual,Native Hawaiian/Other Pacific Islander,
2022-09-23,2022,9,September,Q3,Friday,False,266,Indiana,South,3.0,East South Central,Richmond,MADISON,County,43458.0,Medium,"Non-MSA Counties 25,000-99,999",Residence/Home,Simple Assault,Violent,3.0,Gender Identity,Gender Identity,Anti-Transgender,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,Not Hispanic or Latino
2022-09-23,2022,9,September,Q3,Friday,False,266,Indiana,South,3.0,East South Central,Williamsburg,WHITLEY,County,26197.0,Medium,"Non-MSA Counties 25,000-99,999",School - Elementary/Secondary,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-White,1,0,1,1,0,1,1.0,2.0794415416798357,Individual,Black or African American,Not Hispanic or Latino
2022-09-23,2022,9,September,Q3,Friday,False,266,Louisiana,South,3.0,West South Central,Saint Francisville,WEST FELICIANA,County,15491.0,Medium,"MSA Counties 10,000-24,999",Residence/Home,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,2,2,0,1,1,0,2.0,3.295836866004329,"Individual, Unknown",White,
2022-09-23,2022,9,September,Q3,Friday,False,266,Maryland,Northeast,1.0,New England,Orono,UNIV OF ME: ORONO,University or College,,,"Cities <2,500",Highway/Road/Alley,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-White,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,Black or African American,Not Hispanic or Latino
2022-09-23,2022,9,September,Q3,Friday,False,266,Massachusetts,Northeast,1.0,New England,Ashland,ASHLAND,City,1206.0,Very Small,"Cities <2,500",Highway/Road/Alley,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,2,2,0,0.5,0.6931471805599453,Individual,White,Not Hispanic or Latino
2022-09-23,2022,9,September,Q3,Friday,False,266,Minnesota,Northeast,1.0,New England,Auburndale,MOUNT IDA COLLEGE,University or College,,,"Cities <2,500",Other/Unknown,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,0,0,0,0,0,0,,0.0,Government,,
2022-09-23,2022,9,September,Q3,Friday,False,266,Minnesota,Northeast,1.0,New England,Boston,BERKSHIRE MET DIST COMM,State Agency Enforcement Unit,,,"MSA Counties <10,000",Highway/Road/Alley,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,"Anti-Multiple Races, Group",0,0,0,0,0,0,,0.0,Government,,
2022-09-23,2022,9,September,Q3,Friday,False,266,Minnesota,Northeast,1.0,New England,Boston,BERKSHIRE MET DIST COMM,State Agency Enforcement Unit,,,"MSA Counties <10,000",Residence/Home,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,"Anti-Multiple Races, Group",1,1,0,0,0,0,,0.6931471805599453,Individual,,
2022-09-23,2022,9,September,Q3,Friday,False,266,Missouri,Northeast,1.0,New England,Fall River,FALL RIVER,City,95573.0,Large,"Cities 50,000-99,999",School - College/University,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,White,
2022-09-23,2022,9,September,Q3,Friday,False,266,Missouri,Northeast,1.0,New England,Lynn,LYNN,City,101056.0,Very Large,"Cities 100,000-249,999",Bar/Nightclub,Aggravated Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-White,1,1,0,0,0,0,,2.0794415416798357,Individual,,
2022-09-23,2022,9,September,Q3,Friday,False,266,New Jersey,North Central,2.0,East North Central,Hastings,BARRY,County,46249.0,Medium,"MSA Counties 25,000-99,999",School - Elementary/Secondary,Intimidation,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-Lesbian,1,0,1,0,0,0,,0.6931471805599453,Individual,,
2022-09-23,2022,9,September,Q3,Friday,False,266,New Jersey,North Central,2.0,East North Central,Hillsdale,HILLSDALE,County,28734.0,Medium,"Non-MSA Counties 25,000-99,999",School - Elementary/Secondary,Intimidation,Non-Violent,1.0,Religion,Religion,Anti-Jewish,1,0,1,0,0,0,,0.6931471805599453,Individual,,
2022-09-23,2022,9,September,Q3,Friday,False,266,New Jersey,North Central,2.0,East North Central,Ithaca,SP: GRATIOT COUNTY,State Police,,,"Non-MSA Counties <10,000",School/College,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,0,1,0,0,0,,0.6931471805599453,Individual,,
2022-09-23,2022,9,September,Q3,Friday,False,266,North Carolina,North Central,2.0,East North Central,Adrian,MADISON TOWNSHIP,City,7309.0,Small,"Cities 2,500-9,999",Parking Lot/Garage,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,,2.0794415416798357,Individual,,
2022-09-23,2022,9,September,Q3,Friday,False,266,North Carolina,North Central,2.0,East North Central,Brown City,BROWN CITY,City,1294.0,Very Small,"Cities <2,500",Government/Public Building,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,0,1,1,0,1,1.0,2.0794415416798357,Individual,Black or African American,Not Hispanic or Latino
2022-09-23,2022,9,September,Q3,Friday,False,266,Ohio,North Central,2.0,West North Central,Cambridge,CAMBRIDGE,City,10802.0,Medium,"Cities 10,000-24,999",Commercial/Office Building,Drug Equipment Violations,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-Lesbian,0,0,0,1,1,0,0.0,0.0,Society/Public,White,
2022-09-23,2022,9,September,Q3,Friday,False,266,Pennsylvania,South,3.0,East South Central,Grenada,GRENADA,County,8822.0,Small,"Non-MSA Counties <10,000",School - College/University,Simple Assault,Violent,3.0,Sexual Orientation,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,0,0,0,,2.0794415416798357,Individual,,
2022-09-23,2022,9,September,Q3,Friday,False,266,Texas,North Central,2.0,West North Central,Albion,BOONE,County,3710.0,Small,"Non-MSA Counties <10,000",School - Elementary/Secondary,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,1,1,0,1,0,1,1.0,2.0794415416798357,Individual,Black or African American,Not Hispanic or Latino
2022-09-23,2022,9,September,Q3,Friday,False,266,Texas,West,4.0,Mountain,Shelby,SHELBY,City,2957.0,Small,"Cities 2,500-9,999",Restaurant,Intimidation,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,0,0,0,,0.6931471805599453,Individual,Black or African American,Not Hispanic or Latino
2022-09-23,2022,9,September,Q3,Friday,False,266,Washington,North Central,2.0,West North Central,Pawnee City,PAWNEE,County,2534.0,Small,"Non-MSA Counties <10,000",Park/Playground,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,White,
2022-09-24,2022,9,September,Q3,Saturday,True,267,Alabama,North Central,2.0,East North Central,Indianapolis,SP: BROWN COUNTY,State Police,,,"MSA Counties <10,000",Bar/Nightclub,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-White,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,Black or African American,Not Hispanic or Latino
2022-09-24,2022,9,September,Q3,Saturday,True,267,California,North Central,2.0,West North Central,Charles City,CHARLES CITY,City,7170.0,Small,"Cities 2,500-9,999",Jail/Prison,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,5,5,0,0.2,2.0794415416798357,Individual,Black or African American,Not Hispanic or Latino
2022-09-24,2022,9,September,Q3,Saturday,True,267,California,North Central,2.0,West North Central,Clive,CLIVE,City,11148.0,Medium,"Cities 10,000-24,999",Highway/Road/Alley,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-White,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,Hispanic or Latino
2022-09-24,2022,9,September,Q3,Saturday,True,267,California,North Central,2.0,West North Central,Eldridge,ELDRIDGE,City,6998.0,Small,"Cities 2,500-9,999",Residence/Home,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Asian,1,1,0,0,0,0,,2.0794415416798357,Individual,,
2022-09-24,2022,9,September,Q3,Saturday,True,267,California,North Central,2.0,West North Central,Johnston,JOHNSTON,City,24532.0,Medium,"Cities 10,000-24,999",Parking Lot/Garage,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,,2.0794415416798357,Individual,,
2022-09-24,2022,9,September,Q3,Saturday,True,267,California,North Central,2.0,East North Central,,"DEPT OF NATURAL RESOURCES, IND",State Agency Enforcement Unit,,,"Cities <2,500",Church/Synagogue/Temple,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Jehovah's Witness,0,0,0,0,0,0,,0.0,Religious Organization,,
2022-09-24,2022,9,September,Q3,Saturday,True,267,Colorado,North Central,2.0,West North Central,Toledo,TOLEDO,City,2308.0,Very Small,"Cities <2,500",Residence/Home,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,1,0,1,1.0,0.6931471805599453,Individual,White,Hispanic or Latino
2022-09-24,2022,9,September,Q3,Saturday,True,267,Florida,North Central,2.0,West North Central,Leon,LEON,City,669.0,Very Small,"Cities <2,500",Highway/Road/Alley,Simple Assault,Violent,3.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,2,2,0,0.5,2.0794415416798357,Individual,,Hispanic or Latino
2022-09-24,2022,9,September,Q3,Saturday,True,267,Florida,North Central,2.0,West North Central,,STATE PATROL: DISTRICT 7,State Police,,,Non-MSA State Police,Community Center,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-Lesbian,0,0,0,0,0,0,,0.0,Business,,
2022-09-24,2022,9,September,Q3,Saturday,True,267,Michigan,South,3.0,South Atlantic,Cumberland,ALLEGANY,County,2242.0,Very Small,"Non-MSA Counties <10,000",Residence/Home,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,2,2,0,2,2,0,1.0,3.295836866004329,Individual,White,
2022-09-24,2022,9,September,Q3,Saturday,True,267,Michigan,South,3.0,South Atlantic,Prince Frederick,CALVERT,County,94737.0,Large,"MSA Counties 25,000-99,999",Residence/Home,Simple Assault,Violent,3.0,Religion,Religion,Anti-Islamic (Muslim),1,1,0,1,1,0,1.0,2.0794415416798357,Individual,Black or African American,
2022-09-24,2022,9,September,Q3,Saturday,True,267,Nevada,North Central,2.0,East North Central,Lowell,LOWELL,City,4239.0,Small,"Cities 2,500-9,999",Hotel/Motel/Etc.,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Hispanic or Latino,2,2,0,0,0,0,,3.295836866004329,Individual,,
2022-09-24,2022,9,September,Q3,Saturday,True,267,New Jersey,North Central,2.0,East North Central,Fruitport,FRUITPORT TOWNSHIP,City,14690.0,Medium,"Cities 10,000-24,999",Shopping Mall,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Asian,2,2,0,1,1,0,2.0,1.0986122886681098,Individual,White,Not Hispanic or Latino
2022-09-24,2022,9,September,Q3,Saturday,True,267,New Jersey,North Central,2.0,East North Central,Gaylord,GAYLORD,City,4340.0,Small,"Cities 2,500-9,999",Other/Unknown,Intimidation,Non-Violent,1.0,Religion,Religion,Anti-Jewish,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2022-09-24,2022,9,September,Q3,Saturday,True,267,New Jersey,North Central,2.0,East North Central,Hart,SP: OCEANA COUNTY,State Police,,,"Non-MSA Counties <10,000",Other/Unknown,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Hispanic or Latino,1,0,1,1,0,1,1.0,0.6931471805599453,Individual,White,
2022-09-24,2022,9,September,Q3,Saturday,True,267,New Jersey,North Central,2.0,East North Central,Idlewild,YATES TOWNSHIP,City,794.0,Very Small,"Cities <2,500",Residence/Home,Simple Assault,Violent,3.0,Religion,Religion,Anti-Islamic (Muslim),1,1,0,0,0,0,,2.0794415416798357,Individual,,
2022-09-24,2022,9,September,Q3,Saturday,True,267,New York,North Central,2.0,East North Central,New Haven,NEW HAVEN,City,5105.0,Small,"Cities 2,500-9,999",Other/Unknown,Aggravated Assault,Violent,3.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),0,0,0,0,0,0,,0.0,Individual,Black or African American,
2022-09-24,2022,9,September,Q3,Saturday,True,267,North Carolina,North Central,2.0,East North Central,Adrian,MADISON TOWNSHIP,City,7309.0,Small,"Cities 2,500-9,999",Residence/Home,Aggravated Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Hispanic or Latino,4,3,1,1,1,0,4.0,4.828313737302301,Individual,Black or African American,Not Hispanic or Latino
2022-09-24,2022,9,September,Q3,Saturday,True,267,North Carolina,North Central,2.0,East North Central,Blissfield,BLISSFIELD,City,3270.0,Small,"Cities 2,500-9,999",Residence/Home,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,2,1,1,1,1,0,2.0,1.0986122886681098,Individual,White,Not Hispanic or Latino
2022-09-24,2022,9,September,Q3,Saturday,True,267,North Carolina,North Central,2.0,East North Central,Caro,TUSCOLA,County,39164.0,Medium,"Non-MSA Counties 25,000-99,999",Other/Unknown,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,,0.6931471805599453,Individual,,
