incident_date,year,month,day_of_week,quarter,state_name,region,division,city,location,agency_name,agency_type,population_group,population,offense_description,offense_severity,bias_category,bias_motivation,total_victims,adult_victims,juvenile_victims,total_offenders,adult_offenders,juvenile_offenders,victim_types,offender_race,offender_ethnicity
2021-01-05,2021,1,Tuesday,Q1,Kansas,West,Pacific,SAN MARCOS,Field/Woods,CA ST UN: SAN MARCOS,University or College,"Cities <2,500",0,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Business,Unknown,
2021-01-05,2021,1,Tuesday,Q1,Kansas,West,Pacific,SONOMA,Residence/Home,SONOMA,City,"Cities 10,000-24,999",10342,Aggravated Assault,Violent,Disability,Anti-Physical Disability,1,1,0,0,0,0,Individual,Unknown,
2021-01-05,2021,1,Tuesday,Q1,Maryland,West,Mountain,EAGLE,Highway/Road/Alley,EAGLE,City,"Cities 2,500-9,999",7614,Simple Assault,Violent,Race/Ethnicity,Anti-White,1,1,0,2,2,0,Unknown,Black or African American,
2021-01-05,2021,1,Tuesday,Q1,Maine,West,Mountain,GEORGETOWN,Residence/Home,CLEAR CREEK,County,"MSA Counties <10,000",6224,Intimidation,Non-Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,0,0,0,Individual,Unknown,
2021-01-05,2021,1,Tuesday,Q1,New Jersey,South,South Atlantic,NORTH PORT,Highway/Road/Alley,NORTH PORT,City,"Cities 50,000-99,999",93930,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Unknown
2021-01-05,2021,1,Tuesday,Q1,New Jersey,South,South Atlantic,PALM BEACH,Other/Unknown,PALM BEACH,City,"Cities 2,500-9,999",9262,Intimidation,Non-Violent,Sexual Orientation,Anti-Gay (Male),1,0,1,1,0,1,Individual,White,Unknown
2021-01-05,2021,1,Tuesday,Q1,New Jersey,South,South Atlantic,PEMBROKE PINES,Residence/Home,PEMBROKE PINES,City,"Cities 100,000-249,999",169288,Intimidation,Non-Violent,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,1,1,0,Individual,White,Unknown
2021-01-05,2021,1,Tuesday,Q1,New York,South,South Atlantic,TALLAHASSEE,Other/Unknown,DEP DLE: MANATEE COUNTY,State Agency Enforcement Unit,"MSA Counties <10,000",0,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Other,Unknown,
2021-01-05,2021,1,Tuesday,Q1,New York,South,South Atlantic,VERO BEACH,Other/Unknown,FWCC: INDIAN RIVER COUNTY,State Agency Enforcement Unit,"MSA Counties <10,000",0,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Jewish,0,0,0,0,0,0,Other,Unknown,
2021-01-05,2021,1,Tuesday,Q1,Ohio,South,South Atlantic,,Highway/Road/Alley,DEPT OF AGRICULTURE AND CONSUM,State Agency Enforcement Unit,"Non-MSA Counties <10,000",0,,Unknown,Religion,Anti-Sikh,1,1,0,0,0,0,Individual,Unknown,
2021-01-05,2021,1,Tuesday,Q1,Ohio,South,South Atlantic,,Residence/Home,FORT CAROLINE NMEM,,Possessions,0,All Other Larceny,Non-Violent,Race/Ethnicity,Anti-White,1,1,0,0,0,0,Individual,Unknown,
2021-01-05,2021,1,Tuesday,Q1,Ohio,South,South Atlantic,ABBEVILLE,Church/Synagogue/Temple,ABBEVILLE,City,"Cities 2,500-9,999",2881,Theft from Motor Vehicle,Non-Violent,Race/Ethnicity,Anti-White,0,0,0,0,0,0,Business,Unknown,
2021-01-05,2021,1,Tuesday,Q1,Pennsylvania,South,South Atlantic,MILLEDGEVILLE,Residence/Home,GEORGIA MILITARY COLLEGE,University or College,"Cities <2,500",0,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Not Hispanic or Latino
2021-01-05,2021,1,Tuesday,Q1,Tennessee,North Central,East North Central,CREST HILL,Parking Lot/Garage,CREST HILL,City,"Cities 10,000-24,999",20020,Simple Assault,Violent,Race/Ethnicity,"Anti-Multiple Races, Group",1,0,1,1,1,0,Individual,White,Not Hispanic or Latino
2021-01-05,2021,1,Tuesday,Q1,Texas,North Central,East North Central,HOPKINS PARK,Residence/Home,HOPKINS PARK,City,"Cities <2,500",607,Intimidation,Non-Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,Individual,White,Not Hispanic or Latino
2021-01-05,2021,1,Tuesday,Q1,Texas,North Central,East North Central,NEW ATHENS,Residence/Home,NEW ATHENS,City,"Cities <2,500",1849,Robbery,Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,3,1,2,Individual,Group of Multiple Races,
2021-01-05,2021,1,Tuesday,Q1,Washington,North Central,East North Central,SPRINGFIELD,School - Elementary/Secondary,SANGAMON,County,"MSA Counties 25,000-99,999",34380,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,0,0,0,0,0,0,Business,Unknown,
2021-01-06,2021,1,Wednesday,Q1,Arizona,South,East South Central,LEXINGTON,Commercial/Office Building,LEXINGTON,City,"Cities <2,500",738,Aggravated Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Hispanic or Latino
2021-01-06,2021,1,Wednesday,Q1,California,South,East South Central,ROANOKE,Highway/Road/Alley,ROANOKE,City,"Cities 2,500-9,999",5411,Aggravated Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,3,3,0,Individual,Group of Multiple Races,
2021-01-06,2021,1,Wednesday,Q1,California,South,East South Central,TRINITY,Lake/Waterway,TRINITY,City,"Cities <2,500",2474,Aggravated Assault,Violent,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,1,1,0,Individual,White,Unknown
2021-01-06,2021,1,Wednesday,Q1,California,South,East South Central,TROY,Highway/Road/Alley,TROY UNIVERSITY,University or College,"Cities <2,500",0,Aggravated Assault,Violent,Race/Ethnicity,Anti-Asian,1,1,0,1,1,0,Individual,Group of Multiple Races,Hispanic or Latino
2021-01-06,2021,1,Wednesday,Q1,Unknown,West,Mountain,,Government/Public Building,"DEPT OF PUBLIC SAFETY, PHOENIX",State Agency Enforcement Unit,"Cities <2,500",0,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,0,0,0,1,1,0,Government,White,Hispanic or Latino
2021-01-06,2021,1,Wednesday,Q1,Unknown,West,Mountain,,Government/Public Building,"DEPT OF PUBLIC SAFETY, PHOENIX",State Agency Enforcement Unit,"Cities <2,500",0,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,0,0,0,1,1,0,Government,White,Unknown
2021-01-06,2021,1,Wednesday,Q1,Unknown,West,Mountain,,Other/Unknown,"DEPT OF PUBLIC SAFETY, PHOENIX",State Agency Enforcement Unit,"Cities <2,500",0,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,Individual,White,Not Hispanic or Latino
2021-01-06,2021,1,Wednesday,Q1,Unknown,West,Mountain,,Government/Public Building,"DEPT OF PUBLIC SAFETY, PHOENIX",State Agency Enforcement Unit,"Cities <2,500",0,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,0,0,0,1,1,0,Government,White,Unknown
2021-01-06,2021,1,Wednesday,Q1,Unknown,West,Mountain,,Government/Public Building,"DEPT OF PUBLIC SAFETY, PHOENIX",State Agency Enforcement Unit,"Cities <2,500",0,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,0,0,0,1,1,0,Government,White,Unknown
2021-01-06,2021,1,Wednesday,Q1,Unknown,West,Mountain,,Government/Public Building,"DEPT OF PUBLIC SAFETY, PHOENIX",State Agency Enforcement Unit,"Cities <2,500",0,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,0,0,0,1,1,0,Government,White,Unknown
2021-01-06,2021,1,Wednesday,Q1,Unknown,West,Mountain,,Government/Public Building,"DEPT OF PUBLIC SAFETY, PHOENIX",State Agency Enforcement Unit,"Cities <2,500",0,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,0,0,0,1,1,0,Government,White,Unknown
2021-01-06,2021,1,Wednesday,Q1,Unknown,West,Mountain,,Government/Public Building,"DEPT OF PUBLIC SAFETY, PHOENIX",State Agency Enforcement Unit,"Cities <2,500",0,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,0,0,0,1,1,0,Government,White,Unknown
2021-01-06,2021,1,Wednesday,Q1,Unknown,West,Mountain,,Government/Public Building,"DEPT OF PUBLIC SAFETY, PHOENIX",State Agency Enforcement Unit,"Cities <2,500",0,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,0,0,0,1,1,0,Government,White,Unknown
2021-01-06,2021,1,Wednesday,Q1,Unknown,West,Mountain,,Government/Public Building,"DEPT OF PUBLIC SAFETY, PHOENIX",State Agency Enforcement Unit,"Cities <2,500",0,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,0,0,0,1,1,0,Government,White,Unknown
2021-01-06,2021,1,Wednesday,Q1,Georgia,South,West South Central,,Restaurant,State Park: Crowley's Ridge St,State Agency Enforcement Unit,Possessions,0,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,
2021-01-06,2021,1,Wednesday,Q1,Georgia,South,West South Central,,Other/Unknown,State Park: White Oak Lake Sta,State Agency Enforcement Unit,"Cities <2,500",0,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,Individual,Unknown,
2021-01-06,2021,1,Wednesday,Q1,Massachusetts,West,Mountain,BOULDER,Residence/Home,BOULDER,City,"Cities 100,000-249,999",104232,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,2,2,0,1,1,0,Individual,White,Not Hispanic or Latino
2021-01-06,2021,1,Wednesday,Q1,Maine,West,Mountain,GEORGETOWN,Residence/Home,CLEAR CREEK,County,"MSA Counties <10,000",6224,Intimidation,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,0,0,0,Individual,Unknown,
2021-01-06,2021,1,Wednesday,Q1,Maine,West,Mountain,GEORGETOWN,Residence/Home,CLEAR CREEK,County,"MSA Counties <10,000",6224,Intimidation,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,0,0,0,Individual,Unknown,
2021-01-06,2021,1,Wednesday,Q1,Minnesota,Northeast,New England,WEST HAVEN,Commercial/Office Building,WEST HAVEN,City,"Cities 50,000-99,999",55133,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Hispanic or Latino
2021-01-06,2021,1,Wednesday,Q1,New Jersey,South,South Atlantic,MAYO,Commercial/Office Building,LAFAYETTE,County,"Non-MSA Counties <10,000",8177,Intimidation,Non-Violent,Gender Identity,Anti-Transgender,2,2,0,3,3,0,Individual,Group of Multiple Races,
2021-01-06,2021,1,Wednesday,Q1,New Jersey,South,South Atlantic,MAYO,,MAYO,City,"Cities <2,500",1135,Intimidation,Non-Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,Individual,Black or African American,Not Hispanic or Latino
2021-01-06,2021,1,Wednesday,Q1,New Jersey,South,South Atlantic,PANAMA CITY,Residence/Home,HP: CALHOUN COUNTY,State Police,"Non-MSA Counties <10,000",0,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,Individual,Unknown,Unknown
2021-01-06,2021,1,Wednesday,Q1,New Jersey,South,South Atlantic,PEMBROKE PINES,Convenience Store,PEMBROKE PINES,City,"Cities 100,000-249,999",169288,Intimidation,Non-Violent,Religion,Anti-Islamic (Muslim),1,1,0,0,0,0,Individual,Unknown,Unknown
2021-01-06,2021,1,Wednesday,Q1,New Jersey,South,South Atlantic,POMPANO BEACH,Church/Synagogue/Temple,POMPANO BEACH,City,"Cities 100,000-249,999",114181,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Catholic,0,0,0,0,0,0,Religious Organization,Unknown,
2021-01-06,2021,1,Wednesday,Q1,New York,South,South Atlantic,TALLAHASSEE,Commercial/Office Building,DAB&T: COLLIER COUNTY,State Agency Enforcement Unit,"MSA Counties <10,000",0,Intimidation,Non-Violent,Religion,Anti-Islamic (Muslim),1,1,0,0,0,0,Individual,Unknown,Unknown
2021-01-06,2021,1,Wednesday,Q1,New York,South,South Atlantic,TALLAHASSEE,Residence/Home,DAB&T: PASCO COUNTY,State Agency Enforcement Unit,"MSA Counties <10,000",0,Intimidation,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,0,0,0,Individual,Unknown,
2021-01-06,2021,1,Wednesday,Q1,New York,South,South Atlantic,TALLAHASSEE,Other/Unknown,DEP DLE: MANATEE COUNTY,State Agency Enforcement Unit,"MSA Counties <10,000",0,Simple Assault,Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,0,0,0,0,0,0,Individual,Black or African American,
2021-01-06,2021,1,Wednesday,Q1,Pennsylvania,West,Pacific,LIHUE,Jail/Prison,LIHUE,City,Possessions,0,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,Individual,Unknown,Unknown
2021-01-06,2021,1,Wednesday,Q1,Texas,North Central,East North Central,MOLINE,Residence/Home,QUAD-CITY METRO ENFC GRP,"Other Agencies (e.g., fire marshal, hospital, airport)","MSA Counties <10,000",0,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Hindu,1,1,0,0,0,0,Individual,Unknown,
2021-01-06,2021,1,Wednesday,Q1,Virginia,North Central,East North Central,PEORIA,Highway/Road/Alley,PEORIA,County,"MSA Counties 25,000-99,999",47490,Weapon Law Violations,Non-Violent,Race/Ethnicity,"Anti-Multiple Races, Group",0,0,0,1,1,0,Society/Public,White,Not Hispanic or Latino
2021-01-06,2021,1,Wednesday,Q1,Washington,North Central,East North Central,TOLEDO,Restaurant,CUMBERLAND,County,"Non-MSA Counties <10,000",7597,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,"Anti-Multiple Races, Group",0,0,0,1,1,0,Business,White,
2021-01-07,2021,1,Thursday,Q1,California,South,East South Central,MONTGOMERY,Highway/Road/Alley,AL ALC BEV CONTROL BOARD,State Agency Enforcement Unit,"MSA Counties <10,000",0,Simple Assault,Violent,Race/Ethnicity,Anti-White,1,1,0,1,1,0,Individual,Black or African American,Not Hispanic or Latino
2021-01-07,2021,1,Thursday,Q1,California,South,East South Central,MUNFORD,Parking Lot/Garage,MUNFORD,City,"Cities <2,500",1341,All Other Larceny (23H),Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,Individual,Unknown,Unknown
2021-01-07,2021,1,Thursday,Q1,California,South,East South Central,RAGLAND,Commercial/Office Building,RAGLAND,City,"Cities <2,500",1701,Aggravated Assault,Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,Individual,Unknown,Hispanic or Latino
2021-01-07,2021,1,Thursday,Q1,California,South,East South Central,ROANOKE,Highway/Road/Alley,ROANOKE,City,"Cities 2,500-9,999",5411,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,1,1,0,Individual,White,Unknown
2021-01-07,2021,1,Thursday,Q1,California,South,East South Central,ROANOKE,Highway/Road/Alley,ROANOKE,City,"Cities 2,500-9,999",5411,Rape,Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,2,2,0,Individual,Black or African American,Not Hispanic or Latino
2021-01-07,2021,1,Thursday,Q1,California,South,East South Central,SAMSON,Residence/Home,SAMSON,City,"Cities <2,500",1845,Destruction/Damage/Vandalism of Property,Non-Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,0,0,0,Individual,Unknown,Unknown
2021-01-07,2021,1,Thursday,Q1,California,West,Pacific,BETHEL,Residence/Home,BETHEL,City,"Cities 2,500-9,999",6267,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Business,Unknown,Unknown
2021-01-07,2021,1,Thursday,Q1,Colorado,West,Mountain,SUPERIOR,Commercial/Office Building,SUPERIOR,City,"Cities 2,500-9,999",2528,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Jewish,1,1,0,0,0,0,Individual,Unknown,Unknown
2021-01-07,2021,1,Thursday,Q1,Connecticut,West,Mountain,TUCSON,,SOUTH TUCSON,City,"Cities 2,500-9,999",4537,Intimidation,Non-Violent,Religion,Anti-Jewish,1,1,0,0,0,0,Individual,Unknown,
2021-01-07,2021,1,Thursday,Q1,Florida,South,West South Central,CLARKSVILLE,Highway/Road/Alley,JOHNSON,County,"Non-MSA Counties 10,000-24,999",14788,Robbery,Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,2,2,0,Individual,Black or African American,Unknown
2021-01-07,2021,1,Thursday,Q1,Georgia,West,Pacific,ALTURAS,Highway/Road/Alley,MODOC,County,"Non-MSA Counties <10,000",5940,Intimidation,Non-Violent,Race/Ethnicity,"Anti-Multiple Races, Group",1,1,0,0,0,0,Individual,White,Not Hispanic or Latino
2021-01-07,2021,1,Thursday,Q1,Georgia,West,Pacific,BLYTHE,Other/Unknown,BLYTHE,City,"Cities 10,000-24,999",17039,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,2,0,2,Individual,White,
2021-01-07,2021,1,Thursday,Q1,Indiana,West,Pacific,SACRAMENTO,Service/Gas Station,CALIFORNIA STATE FAIR,State Agency Enforcement Unit,"MSA Counties <10,000",0,Theft of Motor Vehicle Parts,Non-Violent,Race/Ethnicity,Anti-White,0,0,0,0,0,0,Business,Unknown,
2021-01-07,2021,1,Thursday,Q1,Massachusetts,West,Mountain,BOULDER,Park/Playground,BOULDER,City,"Cities 100,000-249,999",104232,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Other,Unknown,
2021-01-07,2021,1,Thursday,Q1,Maine,West,Mountain,GEORGETOWN,Residence/Home,CLEAR CREEK,County,"MSA Counties <10,000",6224,Intimidation,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,0,0,0,Individual,Unknown,
2021-01-07,2021,1,Thursday,Q1,Maine,West,Mountain,GEORGETOWN,Residence/Home,CLEAR CREEK,County,"MSA Counties <10,000",6224,Intimidation,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,0,0,0,Individual,Unknown,
2021-01-07,2021,1,Thursday,Q1,Maine,West,Mountain,GEORGETOWN,Residence/Home,CLEAR CREEK,County,"MSA Counties <10,000",6224,Intimidation,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,0,0,0,Individual,Unknown,
2021-01-07,2021,1,Thursday,Q1,Missouri,South,South Atlantic,,Lake/Waterway,ANIMAL WELFARE: KENT CTY,State Agency Enforcement Unit,"MSA Counties <10,000",0,Motor Vehicle Theft,Non-Violent,Religion,Anti-Sikh,1,1,0,1,1,0,Individual,White,Not Hispanic or Latino
2021-01-07,2021,1,Thursday,Q1,Missouri,South,South Atlantic,BRADENTON,Church/Synagogue/Temple,HP: HENDRY COUNTY,State Police,"Non-MSA Counties <10,000",0,Intimidation,Non-Violent,Religion,Anti-Protestant,2,2,0,1,1,0,Individual,White,Not Hispanic or Latino
2021-01-07,2021,1,Thursday,Q1,Missouri,South,South Atlantic,FL,Drug Store/Dr.'s Office/Hospital,BRADFORD CO GAME FWF COM,State Agency Enforcement Unit,Possessions,0,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Unknown
2021-01-07,2021,1,Thursday,Q1,New York,South,South Atlantic,TALLAHASSEE,Other/Unknown,DEP DLE: HARDEE COUNTY,State Agency Enforcement Unit,"Non-MSA Counties <10,000",0,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Business,Unknown,
2021-01-07,2021,1,Thursday,Q1,New York,South,South Atlantic,VERO BEACH,Other/Unknown,VERO BEACH,City,"Cities 10,000-24,999",17038,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Individual,Unknown,
2021-01-07,2021,1,Thursday,Q1,New York,South,South Atlantic,WILTON MANORS,Other/Unknown,WILTON MANORS,City,"Cities 10,000-24,999",11302,Simple Assault,Violent,Gender,Anti-Male,0,0,0,0,0,0,Individual,White,
2021-01-07,2021,1,Thursday,Q1,Oklahoma,South,South Atlantic,BUCHANAN,Residence/Home,BUCHANAN,City,"Cities <2,500",944,Intimidation,Non-Violent,Race/Ethnicity,Anti-White,1,1,0,0,0,0,Individual,Unknown,
2021-01-07,2021,1,Thursday,Q1,Oregon,South,South Atlantic,DAWSONVILLE,Residence/Home,DAWSONVILLE,City,"Cities 2,500-9,999",4646,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Business,Unknown,
2021-01-07,2021,1,Thursday,Q1,Oregon,South,South Atlantic,ELLIJAY,Residence/Home,GILMER,County,"Non-MSA Counties 25,000-99,999",29997,Intimidation,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,1,1,0,Individual,White,Unknown
2021-01-07,2021,1,Thursday,Q1,Pennsylvania,South,South Atlantic,LYERLY,School - College/University,LYERLY,City,"Cities <2,500",452,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,2,2,0,"Business, Individual",White,Not Hispanic or Latino
2021-01-07,2021,1,Thursday,Q1,Texas,North Central,East North Central,DU QUOIN,Residence/Home,SP: TROOP 10,State Police,"Non-MSA Counties <10,000",0,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Not Hispanic or Latino
2021-01-07,2021,1,Thursday,Q1,Texas,North Central,East North Central,EUREKA,Residence/Home,WOODFORD,County,"MSA Counties 25,000-99,999",26476,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,
