agency_id,incident_id,incident_date,agency_index,state_code,state_name,quarter_code,quarter,data_source_code,data_source,offense_code,offense_description,location_code,location,offense_victims,bias_code,bias_motivation,bias_category,victim_types_raw,victim_types,total_victims_reported,adult_victims,juvenile_victims,total_victims,total_offenders_reported,adult_offenders,juvenile_offenders,total_offenders,offender_race_code,offender_race,offender_ethnicity_code,offender_ethnicity,year,month,day_of_week,is_weekend,offense_severity
NC0910000,CN0BRVMH728N,2021-01-04,13745,32,North Carolina,1,Q1 (January - March),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,32,Anti-Hispanic or Latino,Race/Ethnicity,I,Individual,1,1,0,1,1,0,0,0,U,Unknown,U,Unknown,2021,1,Monday,False,Non-Violent
NJ0132100,3A-BQ7QC6X I,2021-01-04,14684,29,New Jersey,1,Q1 (January - March),,,13C,Intimidation,25,Other/Unknown,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,U,Unknown,2021,1,Monday,False,Non-Violent
NY0303000,CN4W5HPU728N,2021-01-04,15568,31,New York,1,Q1 (January - March),,,13B,Simple Assault,25,Other/Unknown,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,0,0,0,1,0,0,0,U,Unknown,,,2021,1,Monday,False,Violent
NY0303000,O37D1AEMQ-F3,2021-01-04,15568,31,New York,1,Q1 (January - March),,,120,Robbery,25,Other/Unknown,1,62,Anti-Female,Gender,B,Business,0,0,0,0,1,0,0,0,B,Black or African American,,,2021,1,Monday,False,Violent
WY0100000,UDSW5H5VSCTD,2021-01-04,26077,49,Wyoming,1,Q1 (January - March),N,NIBRS Incident,13A,Aggravated Assault,46,,1,62,Anti-Female,Gender,I,Individual,1,1,0,1,2,2,0,2,W,White,N,Not Hispanic or Latino,2021,1,Monday,False,Violent
CA0120300,LG-4KOZV 39G,2021-01-05,1363,04,California,1,Q1 (January - March),,,13C,Intimidation,53,School - Elementary/Secondary,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,0,1,1,0,0,0,0,U,Unknown,U,Unknown,2021,1,Tuesday,False,Non-Violent
CA0192800,CN-4SBPU728N,2021-01-05,1499,04,California,1,Q1 (January - March),,,120,Robbery,09,Drug Store/Doctor's Office/Hospital,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,U,Unknown,2021,1,Tuesday,False,Violent
CA0194200,2A1UP6FVID1A,2021-01-05,1523,04,California,1,Q1 (January - March),,,13C,Intimidation,01,Air/Bus/Train Terminal,1,51,Anti-Physical Disability,Disability,I,Individual,1,1,0,1,1,1,0,1,M,Group of Multiple Races,H,Hispanic or Latino,2021,1,Tuesday,False,Non-Violent
CA0194200,2A1UPU827D1A,2021-01-05,1523,04,California,1,Q1 (January - March),,,13A,Aggravated Assault,13,Highway/Road/Alley,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,2,0,2,2,M,Group of Multiple Races,H,Hispanic or Latino,2021,1,Tuesday,False,Violent
GA0440100,Z9-J4KSB-F39,2021-01-05,4608,10,Georgia,1,Q1 (January - March),N,NIBRS Incident,23H,All Other Larceny,11,Government/Public Building,1,12,Anti-Black or African American,Race/Ethnicity,G,Government,0,0,0,0,1,0,1,1,W,White,U,Unknown,2021,1,Tuesday,False,Non-Violent
KS0280100,CN0BRV5V728N,2021-01-05,7585,15,Kansas,1,Q1 (January - March),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,10,Field/Woods,1,12,Anti-Black or African American,Race/Ethnicity,B,Business,0,0,0,0,0,0,0,0,U,Unknown,,,2021,1,Tuesday,False,Non-Violent
KS0890100,2W2MPU7297J8,2021-01-05,7846,15,Kansas,1,Q1 (January - March),N,NIBRS Incident,13A,Aggravated Assault,20,Residence/Home,1,51,Anti-Physical Disability,Disability,I,Individual,1,1,0,1,1,0,0,0,U,Unknown,,,2021,1,Tuesday,False,Violent
MD0220300,I81HPU7OLD1A,2021-01-05,9711,19,Maryland,1,Q1 (January - March),N,NIBRS Incident,13B,Simple Assault,13,Highway/Road/Alley,1,11,Anti-White,Race/Ethnicity,L,Unknown,1,1,0,1,2,2,0,2,B,Black or African American,,,2021,1,Tuesday,False,Violent
ME0030500,2A-MPU726D1A,2021-01-05,9832,18,Maine,1,Q1 (January - March),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2021,1,Tuesday,False,Non-Violent
NJ0090100,CN-IAWPU728N,2021-01-05,14563,29,New Jersey,1,Q1 (January - March),,,13C,Intimidation,13,Highway/Road/Alley,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,U,Unknown,2021,1,Tuesday,False,Non-Violent
NJ0134200,CN-AKHPU728N,2021-01-05,14703,29,New Jersey,1,Q1 (January - March),,,13C,Intimidation,25,Other/Unknown,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,0,1,1,1,0,1,1,W,White,U,Unknown,2021,1,Tuesday,False,Non-Violent
NJ0160200,CN-QSFPU728N,2021-01-05,14802,29,New Jersey,1,Q1 (January - March),,,13C,Intimidation,20,Residence/Home,1,32,Anti-Hispanic or Latino,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,U,Unknown,2021,1,Tuesday,False,Non-Violent
NY0303000,CN1Q5HPU728N,2021-01-05,15568,31,New York,1,Q1 (January - March),,,290,Destruction/Damage/Vandalism of Property,25,Other/Unknown,1,12,Anti-Black or African American,Race/Ethnicity,O,Other,0,0,0,0,1,0,0,0,U,Unknown,,,2021,1,Tuesday,False,Non-Violent
NY305SE00,2A1HP-82LX1A,2021-01-05,16051,31,New York,1,Q1 (January - March),,,290,Destruction/Damage/Vandalism of Property,25,Other/Unknown,1,21,Anti-Jewish,Religion,O,Other,0,0,0,0,1,0,0,0,U,Unknown,,,2021,1,Tuesday,False,Non-Violent
OH0200000,SZ-JPKF28N88,2021-01-05,16727,34,Ohio,1,Q1 (January - March),N,NIBRS Incident,26F,,13,Highway/Road/Alley,1,85,Anti-Sikh,Religion,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2021,1,Tuesday,False,Unknown
OH0420000,BMP2A5HW5KCT,2021-01-05,16948,34,Ohio,1,Q1 (January - March),N,NIBRS Incident,23H,All Other Larceny,20,Residence/Home,1,11,Anti-White,Race/Ethnicity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2021,1,Tuesday,False,Non-Violent
OH0480100,CN0BRCZ9728N,2021-01-05,17019,34,Ohio,1,Q1 (January - March),N,NIBRS Incident,23F,Theft from Motor Vehicle,04,Church/Synagogue/Temple,1,11,Anti-White,Race/Ethnicity,B,Business,0,0,0,0,0,0,0,0,U,Unknown,,,2021,1,Tuesday,False,Non-Violent
PA0210300,DN04KO6L7LTC,2021-01-05,19082,37,Pennsylvania,1,Q1 (January - March),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2021,1,Tuesday,False,Non-Violent
TN0950100,Z9-J4KLBTF39,2021-01-05,21991,41,Tennessee,1,Q1 (January - March),N,NIBRS Incident,13B,Simple Assault,18,Parking Lot/Garage,1,15,"Anti-Multiple Races, Group",Race/Ethnicity,I,Individual,1,0,1,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2021,1,Tuesday,False,Violent
TX1210000,O3-NJ4KIQ-F3,2021-01-05,22960,42,Texas,1,Q1 (January - March),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2021,1,Tuesday,False,Non-Violent
TXSPD0000,BDPD8EHP5FNS,2021-01-05,23791,42,Texas,1,Q1 (January - March),N,NIBRS Incident,120,Robbery,20,Residence/Home,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,3,1,2,3,M,Group of Multiple Races,M,,2021,1,Tuesday,False,Violent
WA0170200,2W2MPU728C2O,2021-01-05,24717,46,Washington,1,Q1 (January - March),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,53,School - Elementary/Secondary,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,B,Business,0,0,0,0,0,0,0,0,U,Unknown,,,2021,1,Tuesday,False,Non-Violent
AZ0072300,2W2MPU7P62TI,2021-01-06,1046,02,Arizona,1,Q1 (January - March),,,13A,Aggravated Assault,05,Commercial/Office Building,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,H,Hispanic or Latino,2021,1,Wednesday,False,Violent
CA0194200,CN04RFMM128N,2021-01-06,1523,04,California,1,Q1 (January - March),,,13A,Aggravated Assault,13,Highway/Road/Alley,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,3,3,0,3,M,Group of Multiple Races,M,,2021,1,Wednesday,False,Violent
CA0301000,2W2MGU72LN2A,2021-01-06,1716,04,California,1,Q1 (January - March),,,13A,Aggravated Assault,16,Lake/Waterway,1,32,Anti-Hispanic or Latino,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,U,Unknown,2021,1,Wednesday,False,Violent
CA0302400,O3-NJWNIQ-F3,2021-01-06,1730,04,California,1,Q1 (January - March),,,13A,Aggravated Assault,13,Highway/Road/Alley,1,14,Anti-Asian,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,M,Group of Multiple Races,H,Hispanic or Latino,2021,1,Wednesday,False,Violent
DCFBIWA01,K 762AEMQ-F3,2021-01-06,2891,98,Unknown,1,Q1 (January - March),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,11,Government/Public Building,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,G,Government,0,0,0,0,1,1,0,1,W,White,H,Hispanic or Latino,2021,1,Wednesday,False,Non-Violent
DCFBIWA01,K 7Y2AEMQ-F3,2021-01-06,2891,98,Unknown,1,Q1 (January - March),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,11,Government/Public Building,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,G,Government,0,0,0,0,1,1,0,1,W,White,U,Unknown,2021,1,Wednesday,False,Non-Violent
DCFBIWA01,NU34HOTD1AEM,2021-01-06,2891,98,Unknown,1,Q1 (January - March),N,NIBRS Incident,13C,Intimidation,25,Other/Unknown,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,0,0,0,W,White,N,Not Hispanic or Latino,2021,1,Wednesday,False,Non-Violent
DCFBIWA01,SE6AAHPU728N,2021-01-06,2891,98,Unknown,1,Q1 (January - March),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,11,Government/Public Building,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,G,Government,0,0,0,0,1,1,0,1,W,White,U,Unknown,2021,1,Wednesday,False,Non-Violent
DCFBIWA01,SE6G-HPU728N,2021-01-06,2891,98,Unknown,1,Q1 (January - March),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,11,Government/Public Building,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,G,Government,0,0,0,0,1,1,0,1,W,White,U,Unknown,2021,1,Wednesday,False,Non-Violent
DCFBIWA01,SE6GIHPU728N,2021-01-06,2891,98,Unknown,1,Q1 (January - March),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,11,Government/Public Building,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,G,Government,0,0,0,0,1,1,0,1,W,White,U,Unknown,2021,1,Wednesday,False,Non-Violent
DCFBIWA01,SE81AHPU728N,2021-01-06,2891,98,Unknown,1,Q1 (January - March),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,11,Government/Public Building,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,G,Government,0,0,0,0,1,1,0,1,W,White,U,Unknown,2021,1,Wednesday,False,Non-Violent
DCFBIWA01,SE8BAHPU728N,2021-01-06,2891,98,Unknown,1,Q1 (January - March),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,11,Government/Public Building,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,G,Government,0,0,0,0,1,1,0,1,W,White,U,Unknown,2021,1,Wednesday,False,Non-Violent
DCFBIWA01,SE8QAHPU728N,2021-01-06,2891,98,Unknown,1,Q1 (January - March),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,11,Government/Public Building,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,G,Government,0,0,0,0,1,1,0,1,W,White,U,Unknown,2021,1,Wednesday,False,Non-Violent
DCFBIWA01,SE8QIHPU728N,2021-01-06,2891,98,Unknown,1,Q1 (January - March),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,11,Government/Public Building,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,G,Government,0,0,0,0,1,1,0,1,W,White,U,Unknown,2021,1,Wednesday,False,Non-Violent
GA0280000,V2-IYBAWSU72,2021-01-06,4521,10,Georgia,1,Q1 (January - March),N,NIBRS Incident,13B,Simple Assault,21,Restaurant,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,,,2021,1,Wednesday,False,Violent
GA0580000,3A2BQVFPND I,2021-01-06,4687,10,Georgia,1,Q1 (January - March),N,NIBRS Incident,13C,Intimidation,25,Other/Unknown,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2021,1,Wednesday,False,Non-Violent
MA0130100,3I2MQVHUFX I,2021-01-06,9409,20,Massachusetts,1,Q1 (January - March),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,2,12,Anti-Black or African American,Race/Ethnicity,I,Individual,2,2,0,2,1,1,0,1,W,White,N,Not Hispanic or Latino,2021,1,Wednesday,False,Non-Violent
ME0030500,2A-HPUF2JD1A,2021-01-06,9832,18,Maine,1,Q1 (January - March),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2021,1,Wednesday,False,Non-Violent
ME0030500,LN-4KOZVO39G,2021-01-06,9832,18,Maine,1,Q1 (January - March),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2021,1,Wednesday,False,Non-Violent
MN0270300,2W2MPU728C0D,2021-01-06,11097,22,Minnesota,1,Q1 (January - March),N,NIBRS Incident,13C,Intimidation,05,Commercial/Office Building,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,H,Hispanic or Latino,2021,1,Wednesday,False,Non-Violent
NJ0021500,G900R-F39W1I,2021-01-06,14323,29,New Jersey,1,Q1 (January - March),N,NIBRS Incident,13C,Intimidation,05,Commercial/Office Building,2,71,Anti-Transgender,Gender Identity,I,Individual,2,2,0,2,3,3,0,3,M,Group of Multiple Races,M,,2021,1,Wednesday,False,Non-Violent
NJ0021900,CS0TDBRVZRP2,2021-01-06,14327,29,New Jersey,1,Q1 (January - March),N,NIBRS Incident,13C,Intimidation,58,,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2021,1,Wednesday,False,Non-Violent
NJ0143200,2W2MGU7VI41A,2021-01-06,14751,29,New Jersey,1,Q1 (January - March),,,13C,Intimidation,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,U,Unknown,2021,1,Wednesday,False,Non-Violent
NJ0160200,CN-GKCPU728N,2021-01-06,14802,29,New Jersey,1,Q1 (January - March),,,13C,Intimidation,07,Convenience Store,1,24,Anti-Islamic (Muslim),Religion,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,U,Unknown,2021,1,Wednesday,False,Non-Violent
NJ0200300,PT-0W HWVSCT,2021-01-06,14879,29,New Jersey,1,Q1 (January - March),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,04,Church/Synagogue/Temple,1,22,Anti-Catholic,Religion,R,Religious Organization,0,0,0,0,0,0,0,0,U,Unknown,,,2021,1,Wednesday,False,Non-Violent
NY0010100,CN0BSCEC728N,2021-01-06,15219,31,New York,1,Q1 (January - March),N,NIBRS Incident,13C,Intimidation,05,Commercial/Office Building,1,24,Anti-Islamic (Muslim),Religion,I,Individual,1,1,0,1,1,0,0,0,U,Unknown,U,Unknown,2021,1,Wednesday,False,Non-Violent
NY0140100,CN0B0VSD-28N,2021-01-06,15372,31,New York,1,Q1 (January - March),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2021,1,Wednesday,False,Non-Violent
NY0303000,CN145HPU728N,2021-01-06,15568,31,New York,1,Q1 (January - March),,,13B,Simple Assault,25,Other/Unknown,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,I,Individual,1,0,0,0,1,0,0,0,B,Black or African American,,,2021,1,Wednesday,False,Violent
PAPEP0000,CN-BKAPU728N,2021-01-06,20445,37,Pennsylvania,1,Q1 (January - March),,,13C,Intimidation,15,Jail/Prison,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,U,Unknown,2021,1,Wednesday,False,Non-Violent
TX2370000,CN0BRO5U728N,2021-01-06,23611,42,Texas,1,Q1 (January - March),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,84,Anti-Hindu,Religion,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2021,1,Wednesday,False,Non-Violent
VA0290100,2W2MPUR2848A,2021-01-06,24096,45,Virginia,1,Q1 (January - March),N,NIBRS Incident,520,Weapon Law Violations,13,Highway/Road/Alley,1,15,"Anti-Multiple Races, Group",Race/Ethnicity,S,Society/Public,0,0,0,0,1,1,0,1,W,White,N,Not Hispanic or Latino,2021,1,Wednesday,False,Non-Violent
WA0390500,V2YIYB0VQU72,2021-01-06,24926,46,Washington,1,Q1 (January - March),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,21,Restaurant,1,15,"Anti-Multiple Races, Group",Race/Ethnicity,B,Business,0,0,0,0,1,1,0,1,W,White,,,2021,1,Wednesday,False,Non-Violent
CA0010900,V2-IY4RW3U72,2021-01-07,1204,04,California,1,Q1 (January - March),,,13B,Simple Assault,13,Highway/Road/Alley,1,11,Anti-White,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2021,1,Thursday,False,Violent
CA007240X,SV2MGU72IC1A,2021-01-07,1296,04,California,1,Q1 (January - March),,,23*,All Other Larceny (23H),18,Parking Lot/Garage,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,U,Unknown,2021,1,Thursday,False,Non-Violent
CA0191500,0819PUH 7PXI,2021-01-07,1478,04,California,1,Q1 (January - March),,,13A,Aggravated Assault,05,Commercial/Office Building,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,U,Unknown,H,Hispanic or Latino,2021,1,Thursday,False,Violent
CA0194200,2A1JPU839D1A,2021-01-07,1523,04,California,1,Q1 (January - March),,,290,Destruction/Damage/Vandalism of Property,13,Highway/Road/Alley,1,32,Anti-Hispanic or Latino,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,U,Unknown,2021,1,Thursday,False,Non-Violent
CA0194200,CN04RF3H628N,2021-01-07,1523,04,California,1,Q1 (January - March),,,11A,Rape,13,Highway/Road/Alley,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,2,2,0,2,B,Black or African American,N,Not Hispanic or Latino,2021,1,Thursday,False,Violent
CA0197500,CN-4AAPU728N,2021-01-07,1556,04,California,1,Q1 (January - March),,,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,U,Unknown,2021,1,Thursday,False,Non-Violent
CA0431300,CN0BEVZDT28N,2021-01-07,2085,04,California,1,Q1 (January - March),,,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,B,Business,0,0,0,0,0,0,0,0,U,Unknown,U,Unknown,2021,1,Thursday,False,Non-Violent
CODPD0000,2A-HPB728XKI,2021-01-07,2697,05,Colorado,1,Q1 (January - March),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,05,Commercial/Office Building,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,1,0,0,0,U,Unknown,U,Unknown,2021,1,Thursday,False,Non-Violent
CT0009300,2W2MPU7ZID1A,2021-01-07,2749,06,Connecticut,1,Q1 (January - March),N,NIBRS Incident,13C,Intimidation,58,,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2021,1,Thursday,False,Non-Violent
FL0130700,2W2MPU72LYK4,2021-01-07,3278,09,Florida,1,Q1 (January - March),,,120,Robbery,13,Highway/Road/Alley,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,2,2,0,2,B,Black or African American,U,Unknown,2021,1,Thursday,False,Violent
GA0630200,G819P-OZ7D1A,2021-01-07,4747,10,Georgia,1,Q1 (January - March),N,NIBRS Incident,13C,Intimidation,13,Highway/Road/Alley,1,15,"Anti-Multiple Races, Group",Race/Ethnicity,I,Individual,1,1,0,1,1,0,0,0,W,White,N,Not Hispanic or Latino,2021,1,Thursday,False,Non-Violent
GA1100000,3A2BQVF3PJ0I,2021-01-07,4950,10,Georgia,1,Q1 (January - March),N,NIBRS Incident,13C,Intimidation,25,Other/Unknown,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,2,0,2,2,W,White,,,2021,1,Thursday,False,Non-Violent
IN0650000,UD-XPHQH7CTD,2021-01-07,7261,13,Indiana,1,Q1 (January - March),N,NIBRS Incident,23G,Theft of Motor Vehicle Parts,23,Service/Gas Station,1,11,Anti-White,Race/Ethnicity,B,Business,0,0,0,0,0,0,0,0,U,Unknown,,,2021,1,Thursday,False,Non-Violent
MA0130100,3I2MQVM80X I,2021-01-07,9409,20,Massachusetts,1,Q1 (January - March),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,50,Park/Playground,1,12,Anti-Black or African American,Race/Ethnicity,O,Other,0,0,0,0,0,0,0,0,U,Unknown,,,2021,1,Thursday,False,Non-Violent
ME0030500,2A-HPUF2ID1A,2021-01-07,9832,18,Maine,1,Q1 (January - March),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2021,1,Thursday,False,Non-Violent
ME0030500,3I-MQ-SCTX I,2021-01-07,9832,18,Maine,1,Q1 (January - March),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2021,1,Thursday,False,Non-Violent
ME0030500,3I-MQ-SCZX I,2021-01-07,9832,18,Maine,1,Q1 (January - March),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2021,1,Thursday,False,Non-Violent
MO0060000,CNBK7VZC728N,2021-01-07,11478,24,Missouri,1,Q1 (January - March),N,NIBRS Incident,240,Motor Vehicle Theft,16,Lake/Waterway,1,85,Anti-Sikh,Religion,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2021,1,Thursday,False,Non-Violent
MO0480800,LCPE4-W28GKD,2021-01-07,11715,24,Missouri,1,Q1 (January - March),N,NIBRS Incident,13C,Intimidation,04,Church/Synagogue/Temple,2,23,Anti-Protestant,Religion,I,Individual,2,2,0,2,1,1,0,1,W,White,N,Not Hispanic or Latino,2021,1,Thursday,False,Non-Violent
MOKPD0000,KT2MPUFPS61A,2021-01-07,12189,24,Missouri,1,Q1 (January - March),N,NIBRS Incident,13B,Simple Assault,09,Drug Store/Doctor's Office/Hospital,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,U,Unknown,2021,1,Thursday,False,Violent
NY0290000,5SCMG0W5MGKF,2021-01-07,15512,31,New York,1,Q1 (January - March),,,290,Destruction/Damage/Vandalism of Property,25,Other/Unknown,1,12,Anti-Black or African American,Race/Ethnicity,B,Business,0,0,0,0,1,0,0,0,U,Unknown,,,2021,1,Thursday,False,Non-Violent
NY307SE00,2A1HP-8N941A,2021-01-07,16057,31,New York,1,Q1 (January - March),,,13B,Simple Assault,25,Other/Unknown,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,0,0,0,1,0,0,0,U,Unknown,,,2021,1,Thursday,False,Violent
NY356SG00,2A1HP-8LJ41A,2021-01-07,16178,31,New York,1,Q1 (January - March),,,13B,Simple Assault,25,Other/Unknown,1,61,Anti-Male,Gender,I,Individual,1,0,0,0,1,0,0,0,W,White,,,2021,1,Thursday,False,Violent
