year,record_type,incident_id,ori_code,incident_date,total_individual_victims,total_offenses,bias_motivation_1,bias_motivation_2,bias_motivation_3,bias_motivation_4,bias_motivation_5
2024,IR,31NY0290000,VBWJ72OTM,W5202403,01,1,00,00,1U,29,00
2024,IR,31NY0290000,VBWJ7COTM,W5202403,27,1,00,00,1U,29,00
2024,IR,31NY0290000,VBWJ7IOTM,W5202403,18,1,00,00,1U,29,00
2024,IR,31NY0290000,VBWJ7LOTM,W5202404,12,2,00,00,1U,29,00
2024,IR,31NY0290000,VBWJ7-OTM,W5202403,16,1,00,00,1U,23,*0
2024,IR,31NY0290000,VBWJ7SOTM,W5202403,01,1,00,00,1U,29,00
2024,IR,31NY0290000,VBWJ7VOTM,W5202403,23,1,00,00,1U,29,00
2024,IR,31NY0290000,VBWJ7XOTM,W5202403,01,1,00,00,1U,29,00
2024,IR,31NY0290000,VBWJ7ZOTM,W5202403,01,1,00,00,1U,29,00
2024,IR,31NY0290000,VBWJD2OTM,W5202410,27,4,00,10,1W,13,B0
2024,IR,31NY0290000,VBWJDXOTM,W5202410,10,4,00,00,1U,29,00
2024,IR,31NY0290000,VBWJO1OTM,W5202407,09,3,00,00,1U,29,00
2024,IR,31NY0290000,VBWJO2OTM,W5202407,09,3,00,00,1U,29,00
2024,IR,31NY0290000,VBWJOCOTM,W5202409,15,3,00,10,1W,13,B0
2024,IR,31NY0290000,VBWJOIOTM,W5202408,16,3,00,10,1U,13,C0
2024,IR,31NY0290000,VBWJOLOTM,W5202410,04,4,00,10,1W,13,A0
2024,IR,31NY0290000,VBWJO-OTM,W5202404,13,2,00,00,1U,29,00
2024,IR,31NY0290000,VBWJOSOTM,W5202407,29,3,00,00,1W,29,00
2024,IR,31NY0290000,VBWJOVOTM,W5202405,16,2,00,10,1A,13,B0
2024,IR,31NY0290000,VBWJOXOTM,W5202405,23,2,00,10,1U,13,C0
2024,IR,31NY0290000,VBWJOZOTM,W5202407,27,3,00,10,1B,13,A0
2024,IR,31NY0290000,VBWJV1OTM,W5202406,04,2,00,10,1U,13,B0
2024,IR,31NY0290000,VBWJV2OTM,W5202404,18,2,00,00,1U,29,00
2024,IR,31NY0290000,VBWJVCOTM,W5202406,21,2,00,00,1U,29,00
2024,IR,31NY0290000,VBWJVIOTM,W5202406,10,2,00,10,1W,13,C0
2024,IR,31NY0290000,VBWJV-OTM,W5202406,17,2,00,00,1U,29,00
2024,IR,31NY0290000,VBWJVSOTM,W5202404,18,2,00,00,1U,29,00
2024,IR,31NY0290000,VBWJVVOTM,W5202406,14,2,00,00,1U,29,00
2024,IR,31NY0290000,VBWJVXOTM,W5202404,15,2,00,00,1U,29,00
2024,IR,31NY0290000,VBWJVZOTM,W5202405,17,2,00,00,1U,22,00
2024,IR,31NY0290100N,ZCK7ZIPXO,1L202406,22,2,00,10,1W,13,B0
2024,IR,31NY0290100V,1CTY1- MH,SU202406,29,2,00,10,1U,13,C0
2024,IR,31NY02905005,24FU-8OBR,VS202408,28,3,00,10,1U,13,B0
2024,IR,31NY02906007,ARW2U4XO2,YC202412,28,N4,00,10,1W,20,00
2024,IR,31NY03030001,W0HP-82SG,JD202405,29,N2,00,10,1U,13,C0
2024,IR,31NY03030001,W0HP-82SL,JI202405,23,N2,00,00,0U,29,00
2024,IR,31NY03030001,W0HP-82UY,JD202405,27,N2,00,00,1A,29,00
2024,IR,31NY03030001,W0HP-83JX,JN202405,12,N2,00,10,1W,13,B0
2024,IR,31NY03030001,W0HP-83UY,JO202405,13,N2,00,10,2B,13,B0
2024,IR,31NY03030001,W0HP-8N6L,JI202406,10,N2,00,10,2W,13,C0
2024,IR,31NY03030001,W0HP-8NSX,JW202406,22,N2,00,00,1U,29,00
2024,IR,31NY03030001,W0HP-8PLY,J8202405,14,N2,00,10,1B,12,00
2024,IR,31NY03030001,W0HP-H3UL,JD202402,04,N1,00,10,0U,12,00
2024,IR,31NY03030001,W0HP-H 6G,J4202403,09,N1,00,10,2U,13,B0
2024,IR,31NY03030001,W0HP-H 6G,JW202403,09,N1,00,20,1B,13,B0
2024,IR,31NY03030001,W0HP-H I6,J4202403,01,N1,00,00,1W,29,00
2024,IR,31NY03030001,W0HP-HL74,JW202403,27,N1,00,00,0U,29,00
2024,IR,31NY03030001,W0HP-HLIC,J4202403,07,N1,00,00,1U,29,00
2024,IR,31NY03030001,W0HP-HLSN,JN202403,26,N1,00,00,0U,29,00
2024,IR,31NY03030001,W0HP-HN62,JX202403,15,N1,00,10,0U,13,C0
2024,IR,31NY03030001,W0HP-HN8L,JI202402,29,N1,00,00,0U,29,00
2024,IR,31NY03030001,W0HP-HNLN,JD202403,17,N1,00,10,0U,13,C0
2024,IR,31NY03030001,W0HP-HNLN,JO202403,17,N1,00,00,0U,29,00
2024,IR,31NY03030001,W0HP-HNLN,JR202403,17,N1,00,10,0U,13,C0
2024,IR,31NY03030001,W0HP-HO8N,J4202403,17,N1,00,00,0U,29,00
2024,IR,31NY03030001,W0HP-H S2,JW202403,25,N1,00,10,1B,13,B0
2024,IR,31NY03030001,W0HP-H SN,J 202403,19,N1,00,20,1U,12,00
2024,IR,31NY03030001,W0HP-K2JC,JD202408,14,N3,00,10,1B,23,H0
2024,IR,31NY03030001,W0HPK739G,JN202411,21,N4,00,10,2B,13,C0
2024,IR,31NY03030001,W0HP-K 7N,JX202408,14,N3,00,10,1B,13,B0
2024,IR,31NY03030001,W0HPK7P8N,J 202412,04,N4,00,00,0U,29,00
2024,IR,31NY03030001,W0HPK7PUL,JI202412,12,N4,00,10,1W,13,A0
2024,IR,31NY03030001,W0HP-K 9C,J8202408,07,N3,00,10,2B,13,A0
2024,IR,31NY03030001,W0HP-KL8G,JO202409,04,N3,00,00,0U,29,00
2024,IR,31NY03030001,W0HP-O396,JD202401,29,N1,00,10,1U,13,C0
2024,IR,31NY03030001,W0HP-O U7,JI202401,04,N1,00,10,1B,23,H0
2024,IR,31NY03030001,W0HP-O U7,JN202401,04,N1,00,10,1B,13,B0
2024,IR,31NY03030001,W0HP-OU7N,JO202401,31,N1,00,10,0U,29,00
2024,IR,31NY03030001,W0HP-OUSG,JO202402,18,N1,00,10,0U,13,C0
2024,IR,31NY03030001,W0HP-P28L,JD202410,23,N4,00,10,1B,13,C0
2024,IR,31NY03030001,W0HP-P28L,JX202410,23,N4,00,10,1B,13,A0
2024,IR,31NY03030001,W0HP-PN82,JO202411,20,N4,00,00,0U,29,00
2024,IR,31NY03030001,W0HP-PN8N,JX202411,04,N4,00,00,0U,29,00
2024,IR,31NY03030001,W0HP-PNUY,J8202411,25,N4,00,10,1W,29,00
2024,IR,31NY03030001,W0HP-PO8Y,J8202411,07,N4,00,00,0U,29,00
2024,IR,31NY03030001,W0HP-PP9C,JO202411,28,N4,00,10,1B,13,B0
2024,IR,31NY03030001,W0HP-R2J2,JD202406,04,N2,00,10,1U,29,00
2024,IR,31NY03030001,W0HP-RN6C,JD202407,02,N3,00,10,1B,13,B0
2024,IR,31NY03030001,W0HP-RN6C,JO202407,02,N3,00,10,1B,13,B0
2024,IR,31NY03030001,W0HP-RN6C,JX202407,02,N3,00,10,1B,13,B0
2024,IR,31NY03030001,W0HP-RNZN,J8202406,30,N2,00,10,1W,13,A0
2024,IR,31NY03030001,W0HP-ROUG,JI202407,21,N3,00,10,1U,29,00
2024,IR,31NY03030001,W0HP-RVIG,J4202407,24,N3,00,10,1B,13,C0
2024,IR,31NY03030001,W0HP-RVSG,J4202407,29,N3,00,10,1W,13,A0
2024,IR,31NY03030001,W0HP-RZ72,JX202405,17,N2,00,10,1U,13,C0
2024,IR,31NY03030001,W0HP-X37X,J4202404,04,N2,00,10,1U,13,C0
2024,IR,31NY03030001,W0HP-X3IG,JN202404,16,N2,00,10,1B,13,C0
2024,IR,31NY03030001,W0HP-X3J7,JI202404,26,N2,00,10,0U,13,C0
2024,IR,31NY03030001,W0HP-X 8G,J4202404,20,N2,00,10,1U,13,C0
2024,IR,31NY03030001,W0HP-XLIY,J4202404,29,N2,00,00,0U,29,00
2024,IR,31NY03030001,W0HP-XLIY,JW202405,06,N2,00,00,0U,29,00
2024,IR,31NY03030001,W0HP-XLLG,JN202405,24,N2,00,10,0U,29,00
2024,IR,31NY03030001,W0HP-XLLX,JN202405,02,N2,00,10,1A,13,B0
2024,IR,31NY03030001,W0HP-XNJG,JD202404,23,N2,00,00,0U,29,00
2024,IR,31NY03030001,W0HP-XNJG,JR202404,27,N2,00,10,1U,23,H0
2024,IR,31NY03030001,W0HP-XNSL,JW202404,11,N2,00,10,0U,13,C0
2024,IR,31NY03030001,W0HP-XPZN,J 202404,05,N2,00,10,1W,13,A0
2024,IR,31NY03030001,W0HP-Z2I6,JI202409,27,N3,00,00,0U,29,00
2024,IR,31NY03030001,W0HP-Z374,JN202402,14,N1,00,10,1U,13,C0
2024,IR,31NY03030001,W0HP-Z3LX,JX202403,27,N1,00,10,1W,29,00
2024,IR,31NY03030001,W0HP-ZOSN,J4202410,03,N4,00,30,1U,13,C0
2024,IR,31NY03030001,W0HP-ZOSY,JR202410,24,N4,00,10,1W,13,B0
2024,IR,31NY03030001,W0HP-ZU6C,JI202410,02,N4,00,10,1W,12,00
2024,IR,31NY03030001,W0HP-ZUIL,JW202410,24,N4,00,10,2M,13,B0
2024,IR,31NY03030001,W0HP-ZUJL,JN202410,09,N4,00,00,0U,29,00
2024,IR,31NY03030001,W0HP-ZUSX,JD202410,20,N4,00,30,1B,13,C0
2024,IR,31NY03030001,W0HP-ZZIY,J 202409,20,N3,00,00,0U,29,00
2024,IR,31NY03030001,W0HP-ZZS2,JI202409,06,N3,00,10,1W,13,C0
2024,IR,31NY03030003,80J4544KS,S 202411,08,N4,00,00,0U,29,00
2024,IR,31NY03030003,80J45A4K6,SY202407,07,N3,00,00,1W,29,00
2024,IR,31NY03030003,80J45A4M7,S8202407,25,N3,00,10,1U,13,C0
2024,IR,31NY03030003,80J45A4U6,SL202407,22,N3,00,10,1W,13,C0
2024,IR,31NY03030003,80J45A6O6,S 202407,27,N3,00,10,1W,13,C0
2024,IR,31NY03030003,80J45A6RZ,S 202406,30,N2,00,10,1W,13,C0
2024,IR,31NY03030003,80J45AEMD,SS202407,21,N3,00,10,1B,09,A0
2024,IR,31NY03030003,80J45AYLS,SS202407,16,N3,00,10,1U,13,C0
2024,IR,31NY03030003,80J45AZRS,S8202405,31,N2,00,10,1U,29,00
2024,IR,31NY03030003,80J45B6LZ,ST202410,02,N4,00,00,0U,29,00
2024,IR,31NY03030003,80J45B6TS,S6202410,21,N4,00,10,1W,13,B0
2024,IR,31NY03030003,80J45BBMQ,S8202409,09,N3,00,10,1U,13,A0
2024,IR,31NY03030003,80J45BKLZ,S6202410,03,N4,00,00,0U,29,00
2024,IR,31NY03030003,80J45BKVR,SL202410,10,N4,00,00,0U,29,00
2024,IR,31NY03030003,80J45BRL7,SF202409,30,N3,00,20,1B,13,A0
2024,IR,31NY03030003,80J45BRL,SS202410,16,N4,00,20,1W,13,C0
2024,IR,31NY03030003,80J45BRXR,SY202410,12,N4,00,00,3W,29,00
2024,IR,31NY03030003,80J45BYXD,SL202410,02,N4,00,00,0U,29,00
2024,IR,31NY03030003,80J45BZR7,S 202409,22,N3,00,00,1B,29,00
2024,IR,31NY03030003,80J45BZRD,SY202408,30,N3,00,10,1W,13,A0
2024,IR,31NY03030003,80J45I4LO,SF202408,03,N3,00,10,1W,13,B0
2024,IR,31NY03030003,80J45I4LZ,SF202408,05,N3,00,10,1B,13,C0
2024,IR,31NY03030003,80J45I4O7,ST202408,28,N3,00,10,1U,13,C0
2024,IR,31NY03030003,80J45IKB6,S 202409,25,N3,00,10,1U,13,C0
2024,IR,31NY03030003,80J45IRUQ,S 202409,03,N3,00,00,1B,29,00
2024,IR,31NY03030003,80J45IZM7,SA202408,17,N3,00,10,2U,13,B0
2024,IR,31NY03030003,80J45IZXO,SF202408,28,N3,00,10,1B,12,00
2024,IR,31NY03030003,80J45J6LV,SY202402,29,N1,00,00,0U,29,00
2024,IR,31NY03030003,80J45JBK6,S6202402,12,N1,00,10,1B,13,A0
2024,IR,31NY03030003,80J45JCM7,SS202403,19,N1,00,10,1B,13,B0
2024,IR,31NY03030003,80J45JCXV,S8202403,25,N1,00,10,1U,13,B0
2024,IR,31NY03030003,80J45JEV,SA202403,15,N1,00,10,1U,13,B0
2024,IR,31NY03030003,80J45JRBR,SS202403,19,N1,00,00,0U,29,00
2024,IR,31NY03030003,80J45JZBD,SF202402,24,N1,00,10,1B,13,B0
2024,IR,31NY03030003,80J45LBL6,SL202405,12,N2,00,10,1B,13,C0
2024,IR,31NY03030003,80J45LEMQ,SA202406,02,N2,00,10,1U,13,C0
2024,IR,31NY03030003,80J45LERV,S6202406,03,N2,00,00,0U,29,00
2024,IR,31NY03030003,80J45LPVR,SY202405,09,N2,00,10,0U,29,00
2024,IR,31NY03030003,80J45LYOO,S6202405,31,N2,00,00,0U,29,00
2024,IR,31NY03030003,80J45LZBD,S 202405,29,N2,00,10,1A,13,A0
2024,IR,31NY03030003,80J45LZXZ,SS202404,21,N2,00,00,0U,29,00
2024,IR,31NY03030003,80J45S6V,SY202404,27,N2,00,00,0U,29,00
2024,IR,31NY03030003,80J45SBL7,SS202404,19,N2,00,00,0U,29,00
2024,IR,31NY03030003,80J45SBRV,SF202404,25,N2,00,10,1B,13,A0
2024,IR,31NY03030003,80J45SBUD,SF202403,14,N1,00,00,1U,29,00
2024,IR,31NY03030003,80J45SBVS,SA202404,05,N2,00,10,0U,13,B0
2024,IR,31NY03030003,80J45SCL,S 202404,04,N2,00,10,1W,29,00
2024,IR,31NY03030003,80J45SCV7,SC202404,25,N2,00,10,1B,13,A0
2024,IR,31NY03030003,80J45Y6XS,SY202401,30,N1,00,00,0U,29,00
2024,IR,31NY03030003,80J45Y6XZ,SS202401,04,N1,00,00,0U,29,00
2024,IR,31NY03030003,80J45YBLS,S8202401,01,N1,00,10,1U,13,B0
2024,IR,31NY03030003,80J45YPRZ,S 202401,21,N1,00,10,2W,13,B0
2024,IR,31NY03030003,80J45YPT,ST202401,08,N1,00,10,1W,13,B0
2024,IR,31NY03030003,80J4IO4TO,SC202412,08,N4,00,10,4M,13,B0
2024,IR,31NY03030003,80J4IOCTQ,SL202412,08,N4,00,10,1U,29,00
2024,IR,31NY03030003,80J4IOYU6,ST202412,31,N4,00,10,1A,13,C0
2024,IR,31NY03030007,X0IY1ROTD,P3202412,07,N4,00,10,2B,13,A0
2024,IR,31NY03030007,X0IY1RVBV,PF202411,30,N4,00,10,1U,13,C0
2024,IR,31NY03030007,X0IY1RVM9,P0202412,09,N4,00,10,1W,20,00
2024,IR,31NY03030007,X0IY1RVZR,PF202412,18,N4,00,10,1B,13,B0
2024,IR,31NY03030007,X0IY1RYQQ,PD202412,03,N4,00,00,0U,29,00
2024,IR,31NY03030007,X0IY40ERM,PX202407,15,N3,00,00,0U,29,00
2024,IR,31NY03030007,X0IY40VS-,PU202406,21,N2,00,10,2W,13,A0
2024,IR,31NY03030007,X0IY40WEL,PX202407,01,N3,00,00,0U,29,00
2024,IR,31NY03030007,X0IY40WRM,PU202407,16,N3,00,10,1B,12,00
2024,IR,31NY03030007,X0IY40Y5H,PS202407,18,N3,00,00,0U,29,00
2024,IR,31NY03030007,X0IY40Y5Q,PA202406,29,N2,00,00,0U,29,00
2024,IR,31NY03030007,X0IY40YED,PA202407,21,N3,00,10,1W,13,A0
2024,IR,31NY03030007,X0IY40YRD,PA202407,30,N3,00,10,1W,13,A0
2024,IR,31NY03030007,X0IY40YTL,PX202407,17,N3,00,10,1W,13,B0
2024,IR,31NY03030007,X0IY41BS-,PU202409,17,N3,00,10,1B,13,A0
2024,IR,31NY03030007,X0IY41CZQ,P3202408,23,N3,00,00,0U,29,00
2024,IR,31NY03030007,X0IY41VRD,PF202408,02,N3,00,00,0U,29,00
2024,IR,31NY03030007,X0IY41YBD,PX202408,01,N3,00,10,1U,13,C0
2024,IR,31NY03030007,X0IY41YBH,PF202408,08,N3,00,10,1W,13,C0
2024,IR,31NY03030007,X0IY41YM-,P0202408,02,N3,00,10,1W,13,C0
2024,IR,31NY03030007,X0IY41YQM,PU202407,22,N3,00,10,1U,13,B0
2024,IR,31NY03030007,X0IY41YRV,P0202408,12,N3,00,10,1W,13,A0
2024,IR,31NY03030007,X0IY4AESQ,P-202401,04,N1,00,10,1B,13,B0
2024,IR,31NY03030007,X0IY4AYMC,PU202401,30,N1,00,10,1W,13,C0
2024,IR,31NY03030007,X0IY4EAEM,PC202410,01,N4,00,10,1U,29,00
2024,IR,31NY03030007,X0IY4EATC,PS202410,21,N4,00,10,3U,13,A0
2024,IR,31NY03030007,X0IY4EBEC,P3202410,29,N4,00,00,0U,29,00
2024,IR,31NY03030007,X0IY4-EB-,PU202404,19,N2,00,10,1B,13,C0
2024,IR,31NY03030007,X0IY4EMSH,PS202410,22,N4,00,10,1U,29,00
2024,IR,31NY03030007,X0IY4EORL,PF202409,25,N3,00,00,1W,29,00
2024,IR,31NY03030007,X0IY4EOZ-,PA202409,04,N3,00,10,1B,13,C0
2024,IR,31NY03030007,X0IY4EVTL,P3202409,23,N3,00,00,1W,29,00
2024,IR,31NY03030007,X0IY4EW59,P-202410,11,N4,00,00,0U,29,00
2024,IR,31NY03030007,X0IY4IBM-,PD202403,27,N1,00,10,1W,13,C0
2024,IR,31NY03030007,X0IY4ICBM,P-202403,17,N1,00,10,1B,13,A0
2024,IR,31NY03030007,X0IY4IMRM,PF202403,04,N1,00,10,1A,22,00
2024,IR,31NY03030007,X0IY4IVMR,PS202402,23,N1,00,10,1W,13,C0
2024,IR,31NY03030007,X0IY4IW3-,PF202403,13,N1,00,00,0U,29,00
2024,IR,31NY03030007,X0IY4IWEH,P3202403,25,N1,00,30,1W,13,C0
2024,IR,31NY03030007,X0IY4-M3-,PD202405,04,N2,00,10,1W,29,00
2024,IR,31NY03030007,X0IY4-MQV,P0202404,30,N2,00,00,0U,29,00
2024,IR,31NY03030007,X0IY4-O3M,PX202404,22,N2,00,10,1B,13,B0
2024,IR,31NY03030007,X0IY4-ORL,PU202404,11,N2,00,10,1U,13,A0
2024,IR,31NY03030007,X0IY4-OTQ,P0202404,24,N2,00,10,0U,13,C0
2024,IR,31NY03030007,X0IY4SBQD,PU202406,13,N2,00,10,1U,13,C0
2024,IR,31NY03030007,X0IY4SBSR,PD202406,02,N2,00,10,1U,29,00
2024,IR,31NY03030007,X0IY4SBZL,PS202406,12,N2,00,00,3U,29,00
2024,IR,31NY03030007,X0IY4SCEM,PU202406,24,N2,00,10,1B,13,B0
2024,IR,31NY03030007,X0IY4SCTH,P-202406,19,N2,00,10,1U,13,C0
2024,IR,31NY03030007,X0IY4SET-,PU202405,07,N2,00,10,4B,12,00
2024,IR,31NY03030007,X0IY4SM3-,PS202406,23,N2,00,10,1W,13,C0
2024,IR,31NY03030007,X0IY4SM3-,PX202406,23,N2,00,10,1W,13,A0
2024,IR,31NY03030007,X0IY4SOQH,PC202405,07,N2,00,00,0U,29,00
2024,IR,31NY03030007,X0IY4SORL,PD202405,21,N2,00,00,0U,29,00
2024,IR,31NY03030007,X0IY4SVML,PS202405,06,N2,00,00,1U,23,H0
2024,IR,31NY03030007,X0IY4SVQC,PF202403,15,N1,00,10,1U,13,C0
2024,IR,31NY03030007,X0IY4SW3Q,PD202406,27,N2,00,10,1U,13,B0
2024,IR,31NY03030007,X0IY4SW3Q,PU202406,25,N2,00,10,1U,13,B0
2024,IR,31NY03030007,X0IY4SWSR,PF202406,19,N2,00,10,1U,13,C0
2024,IR,31NY03030007,X0IY4YA3H,P-202411,10,N4,00,10,2W,13,C0
2024,IR,31NY03030007,X0IY4YCRM,PD202411,24,N4,00,20,1U,13,C0
2024,IR,31NY03030007,X0IY4-YQM,PX202404,30,N2,00,10,0U,13,A0
2024,IR,31NY03030007,X0IY4YVM-,PF202410,02,N4,00,10,1A,13,C0
2024,IR,31NY03030007,X0IY4YYSC,PD202411,22,N4,00,10,2U,13,A0
2024,IR,31NY03030007,X0IY4YYSC,PX202411,22,N4,00,10,2U,13,B0
2024,IR,31NY03030009,N04KH4B6C,TD202403,15,N1,00,10,1U,13,B0
2024,IR,31NY03030009,N04KH4BQ1,TT202403,29,N1,00,00,0U,29,00
2024,IR,31NY03030009,N04KH4L6X,TD202401,27,N1,00,00,3U,29,00
2024,IR,31NY03030009,N04KH4MS1,TE202403,13,N1,00,00,0U,29,00
2024,IR,31NY03030009,N04KH4O6Z,T6202403,24,N1,00,00,0U,29,00
2024,IR,31NY03030009,N04KH4T 1,T3202403,11,N1,00,10,0U,13,C0
2024,IR,31NY03030009,N04KH4T L,T3202403,19,N1,00,00,1B,29,00
2024,IR,31NY03030009,N04KH6LQ1,T6202405,01,N2,00,10,1W,13,C0
2024,IR,31NY03030009,N04KH6LQ1,TI202405,11,N2,00,10,1W,13,C0
2024,IR,31NY03030009,N04KH6LQC,TN202405,31,N2,00,00,0U,29,00
2024,IR,31NY03030009,N04KH6M6I,T3202405,07,N2,00,10,1W,13,A0
2024,IR,31NY03030009,N04KH6M71,TC202405,21,N2,00,10,1W,13,C0
2024,IR,31NY03030009,N04KH6M7-,TX202406,12,N2,00,10,2U,13,C0
2024,IR,31NY03030009,N04KH6MQL,TI202406,24,N2,00,10,1U,13,C0
2024,IR,31NY03030009,N04KH6MQS,TE202406,15,N2,00,10,1B,13,B0
2024,IR,31NY03030009,N04KH6MSL,TC202405,29,N2,00,10,1U,29,00
2024,IR,31NY03030009,N04KH6O61,TT202406,10,N2,00,00,0U,29,00
2024,IR,31NY03030009,N04KH6OOC,TX202406,11,N2,00,00,0U,29,00
2024,IR,31NY03030009,N04KH6RQZ,TX202405,24,N2,00,10,3M,12,00
2024,IR,31NY03030009,N04KH6RRS,TE202405,21,N2,00,00,0U,29,00
2024,IR,31NY03030009,N04KH6RR-,TX202405,01,N2,00,10,1W,23,H0
2024,IR,31NY03030009,N04KH6U62,T6202405,13,N2,00,00,0U,29,00
2024,IR,31NY03030009,N04KH6VO2,T3202406,03,N2,00,00,0U,29,00
2024,IR,31NY03030009,N04KH6VOZ,TE202406,08,N2,00,00,0U,29,00
2024,IR,31NY03030009,N04KH6VQ1,T6202406,08,N2,00,10,1W,13,B0
2024,IR,31NY03030009,N04KHBBSC,TC202402,26,N1,00,10,1U,13,B0
2024,IR,31NY03030009,N04KHBBS-,TE202402,12,N1,00,10,1B,13,B0
2024,IR,31NY03030009,N04KHBBZV,TB202402,25,N1,00,10,1B,13,A0
2024,IR,31NY03030009,N04KHBBZV,TC202402,25,N1,00,10,1B,13,B0
2024,IR,31NY03030009,N04KHBXQ2,TN202401,16,N1,00,00,1W,23,D0
2024,IR,31NY03030009,N04KHCKSC,TD202404,04,N2,00,10,1U,13,C0
2024,IR,31NY03030009,N04KHCT 2,TX202404,15,N2,00,20,1B,11,D0
2024,IR,31NY03030009,N04KHCTZ-,TT202404,21,N2,00,20,1W,13,A0
2024,IR,31NY03030009,N04KHCURC,T3202404,15,N2,00,10,1W,13,A0
2024,IR,31NY03030009,N04KHCURV,TX202404,12,N2,00,10,1W,12,00
2024,IR,31NY03030009,N04KHCVS-,TD202405,13,N2,00,00,0U,29,00
2024,IR,31NY03030009,N04KHCVVZ,T3202405,07,N2,00,10,1B,13,B0
2024,IR,31NY03030009,N04KHEK6L,T6202407,21,N3,00,10,1U,13,C0
2024,IR,31NY03030009,N04KHEK6V,TX202407,10,N3,00,00,0U,29,00
2024,IR,31NY03030009,N04KHEKOV,T3202407,24,N3,00,10,1B,13,B0
2024,IR,31NY03030009,N04KHEKOV,T6202407,24,N3,00,10,1B,13,B0
2024,IR,31NY03030009,N04KHEKOV,TC202407,24,N3,00,10,1B,13,B0
2024,IR,31NY03030009,N04KHEKVC,TX202407,03,N3,00,00,1U,29,00
2024,IR,31NY03030009,N04KHELQX,TT202406,13,N2,00,10,1U,13,C0
2024,IR,31NY03030009,N04KHEM C,T3202407,19,N3,00,10,1U,13,C0
2024,IR,31NY03030009,N04KHERZL,TB202407,28,N3,00,10,1U,13,C0
2024,IR,31NY03030009,N04KHEXZ2,TB202407,08,N3,00,00,0U,29,00
2024,IR,31NY03030009,N04KHKB6Z,TT202411,06,N4,00,40,1W,13,A0
2024,IR,31NY03030009,N04KHKK7X,TD202411,16,N4,00,00,0U,29,00
2024,IR,31NY03030009,N04KHKM7-,TC202410,30,N4,00,10,1U,13,C0
2024,IR,31NY03030009,N04KHKORS,T6202412,15,N4,00,00,1U,29,00
2024,IR,31NY03030009,N04KHKXDI,T3202410,31,N4,00,10,1W,13,C0
2024,IR,31NY03030009,N04KHRLDZ,T6202409,06,N3,00,10,1W,13,C0
2024,IR,31NY03030009,N04KHRLOZ,TI202409,20,N3,00,10,1W,13,B0
2024,IR,31NY03030009,N04KHRR7Z,TB202409,28,N3,00,10,2M,13,A0
2024,IR,31NY03030009,N04KHRRVZ,TN202409,15,N3,00,10,1U,13,C0
2024,IR,31NY03030009,N04KHRU S,TD202409,28,N3,00,10,2B,12,00
2024,IR,31NY03030009,N04KHRUSX,TD202409,25,N3,00,00,0U,29,00
2024,IR,31NY03030009,N04KHYKOI,TN202408,02,N3,00,10,1U,13,C0
2024,IR,31NY03030009,N04KHYKO-,T6202408,08,N3,00,10,1W,13,A0
2024,IR,31NY03030009,N04KHYKO-,TC202408,09,N3,00,10,1W,13,B0
2024,IR,31NY03030009,N04KHYKOX,TX202408,11,N3,00,10,1B,13,C0
2024,IR,31NY03030009,N04KHYV7-,TX202409,08,N3,00,00,0U,29,00
2024,IR,31NY03030009,N04KHYVVZ,T6202409,03,N3,00,10,1U,13,C0
2024,IR,31NY03030009,N04KYZKD-,TC202412,19,N4,00,10,1B,13,C0
2024,IR,31NY03030009,N04KYZKRV,T6202412,12,N4,00,00,0U,29,00
2024,IR,31NY03030009,N04KYZKSX,TB202412,27,N4,00,00,0U,29,00
2024,IR,31NY03030009,N04KYZKV2,TC202411,01,N4,00,10,1U,29,00
2024,IR,31NY03030009,N04KYZR7L,TB202412,15,N4,00,10,1U,13,C0
2024,IR,31NY03030009,N04KYZTO2,TD202412,15,N4,00,00,0U,29,00
2024,IR,31NY03030009,N04KYZU72,TC202412,18,N4,00,10,2M,13,B0
2024,IR,31NY0303000,A0MQ5FP03,1H202412,04,N4,00,00,0U,29,00
2024,IR,31NY0303000,A0MQ5FQ0W,19202412,17,N4,00,10,1U,29,00
2024,IR,31NY0303000,A0MQ5FQ9J,1A202412,03,N4,00,00,0U,29,00
2024,IR,31NY0303000,A0MQ5FQP7,18202412,16,N4,00,00,0U,29,00
2024,IR,31NY0303000,A0MQV28P3,1K202404,15,N2,00,10,1B,13,B0
2024,IR,31NY0303000,A0MQV2C0D,1W202404,11,N2,00,10,1B,13,B0
2024,IR,31NY0303000,A0MQV2CN3,1H202404,02,N2,00,10,1B,13,B0
2024,IR,31NY0303000,A0MQV2CNW,1H202404,03,N2,00,00,0U,29,00
2024,IR,31NY0303000,A0MQV2QZ3,1G202403,30,N1,00,10,0U,29,00
2024,IR,31NY0303000,A0MQV2QZD,1W202404,19,N2,00,10,0U,29,00
2024,IR,31NY0303000,A0MQV2U-F,1W202405,31,N2,00,10,1B,13,A0
2024,IR,31NY0303000,A0MQV2UZW,1X202405,22,N2,00,10,1U,29,00
2024,IR,31NY0303000,A0MQV5UPJ,19202409,14,N3,00,10,1B,13,C0
2024,IR,31NY0303000,A0MQV5UT3,1K202409,17,N3,00,10,1U,13,C0
2024,IR,31NY0303000,A0MQV5U-W,18202409,18,N3,00,10,1W,13,B0
2024,IR,31NY0303000,A0MQV5UZL,1K202409,02,N3,00,10,1W,13,A0
2024,IR,31NY0303000,A0MQV93PJ,1H202405,29,N2,00,10,1A,13,A0
